Date,Platform,Campaign,Spend,Revenue,Clicks,Impressions,Conversions
2024-09-18,Snapchat Ads,Prospecting,4131.01,15247.67,452,7232,18
2024-09-18,Pinterest Ads,Awareness,870.8,4343.54,544,5440,30
2024-09-18,Tiktok Ads,Video,407.15,1554.62,366,8784,25
2024-09-18,Affiliate,Affiliation,1260.46,4573.81,392,9800,32
2024-09-18,Liveintent,Email,2537.97,9421.57,438,10074,22
2024-09-18,Criteo,Display Retargeting,1272.16,4872.06,436,7848,34
2024-09-18,Microsoft Ads,Search,1237.78,6523.75,326,3260,21
2024-09-19,Facebook Ads,Retargeting,6146.1,25637.99,403,6045,31
2024-09-19,Google Ads,Brand Search,1513.2,6866.06,330,4290,10
2024-09-19,Snapchat Ads,Prospecting,6628.81,23204.08,589,9424,45
2024-09-19,Pinterest Ads,Awareness,1762.03,6678.09,269,2690,17
2024-09-19,Tiktok Ads,Video,1342.34,5208.48,319,4147,19
2024-09-19,Affiliate,Affiliation,2041.7,10189.85,543,9774,26
2024-09-19,Liveintent,Email,4849.73,21886.26,533,6396,27
2024-09-19,Criteo,Display Retargeting,454.41,1802.97,474,10428,26
2024-09-19,Microsoft Ads,Search,737.83,3137.62,322,5474,16
2024-09-20,Facebook Ads,Retargeting,11077.8,58315.11,319,6380,26
2024-09-20,Google Ads,Brand Search,706.65,3295.92,479,4790,37
2024-09-20,Snapchat Ads,Prospecting,3071.33,14172.77,337,3707,30
2024-09-20,Pinterest Ads,Awareness,3170.83,12527.06,382,5730,16
2024-09-20,Tiktok Ads,Video,2463.1,11309.45,371,8533,27
2024-09-20,Affiliate,Affiliation,3789.9,20633.45,279,4743,15
2024-09-20,Liveintent,Email,956.3,4908.83,536,12864,22
2024-09-20,Criteo,Display Retargeting,2945.88,12072.95,455,10010,29
2024-09-20,Microsoft Ads,Search,1704.64,6985.38,493,6902,25
2024-09-21,Facebook Ads,Retargeting,5922.53,29995.57,476,9996,41
2024-09-21,Google Ads,Brand Search,832.02,4044.18,491,6383,15
2024-09-21,Snapchat Ads,Prospecting,4623.44,23180.19,291,5238,25
2024-09-21,Pinterest Ads,Awareness,1119.77,4715.07,425,6375,16
2024-09-21,Tiktok Ads,Video,1784.98,6259.28,252,5040,12
2024-09-21,Affiliate,Affiliation,1348.8,7198.82,506,7590,22
2024-09-21,Liveintent,Email,1103.47,4670.04,420,6720,36
2024-09-21,Criteo,Display Retargeting,9547.53,35375.28,265,6625,22
2024-09-21,Microsoft Ads,Search,1838.76,8464.43,355,6745,24
2024-09-22,Facebook Ads,Retargeting,7060.49,33455.56,334,4342,18
2024-09-22,Google Ads,Brand Search,9446.66,45786.91,535,5885,37
2024-09-22,Snapchat Ads,Prospecting,2283.16,9361.18,587,13501,37
2024-09-22,Pinterest Ads,Awareness,416.02,1865.92,383,6128,26
2024-09-22,Tiktok Ads,Video,1265.12,6249.35,534,10680,28
2024-09-22,Affiliate,Affiliation,4308.45,18846.76,510,5610,26
2024-09-22,Liveintent,Email,1234.45,6256.75,457,9597,30
2024-09-22,Criteo,Display Retargeting,245.43,950.15,502,6526,39
2024-09-22,Microsoft Ads,Search,2193.64,10066.81,251,4518,8
2024-09-23,Facebook Ads,Retargeting,5355.58,23942.01,428,8132,27
2024-09-23,Google Ads,Brand Search,4563.53,19393.55,316,6004,19
2024-09-23,Snapchat Ads,Prospecting,552.82,1980.11,275,5225,14
2024-09-23,Pinterest Ads,Awareness,3207.63,14381.14,269,6456,20
2024-09-23,Tiktok Ads,Video,715.3,2717.94,442,7514,28
2024-09-23,Affiliate,Affiliation,706.85,2659.7,464,6960,24
2024-09-23,Liveintent,Email,5949.78,28282.83,582,13386,43
2024-09-23,Criteo,Display Retargeting,824.8,3428.86,334,5010,24
2024-09-23,Microsoft Ads,Search,877.24,4100.06,270,4860,12
2024-09-24,Facebook Ads,Retargeting,2.0,10.34,435,5655,25
2024-09-24,Google Ads,Brand Search,6267.64,23410.03,259,4144,21
2024-09-24,Snapchat Ads,Prospecting,4820.38,24564.13,328,7216,24
2024-09-24,Pinterest Ads,Awareness,3024.64,14893.87,382,8022,30
2024-09-24,Tiktok Ads,Video,4251.27,16049.17,416,8736,23
2024-09-24,Affiliate,Affiliation,505.4,2247.6,267,5874,19
2024-09-24,Liveintent,Email,1878.68,8712.17,338,7436,23
2024-09-24,Criteo,Display Retargeting,1325.8,6425.5,469,6566,30
2024-09-24,Microsoft Ads,Search,301.74,1597.91,441,8820,21
2024-09-25,Facebook Ads,Retargeting,2147.03,9981.15,362,5068,18
2024-09-25,Google Ads,Brand Search,8174.93,32749.61,265,3710,15
2024-09-25,Snapchat Ads,Prospecting,131.84,474.36,456,6840,15
2024-09-25,Pinterest Ads,Awareness,1111.11,4003.79,494,11362,39
2024-09-25,Tiktok Ads,Video,750.14,3165.12,334,4008,16
2024-09-25,Affiliate,Affiliation,877.15,4447.73,306,6732,11
2024-09-25,Liveintent,Email,7709.54,27354.49,514,6168,37
2024-09-25,Criteo,Display Retargeting,2035.63,7360.53,514,7196,18
2024-09-25,Microsoft Ads,Search,2024.92,9025.84,273,4914,10
2024-09-26,Facebook Ads,Retargeting,2672.02,12845.89,487,9740,23
2024-09-26,Google Ads,Brand Search,313.68,1631.48,362,6878,16
2024-09-26,Snapchat Ads,Prospecting,1248.6,6122.98,591,14184,23
2024-09-26,Pinterest Ads,Awareness,1050.65,5522.38,435,6525,35
2024-09-26,Tiktok Ads,Video,1698.33,7521.35,469,8911,24
2024-09-26,Affiliate,Affiliation,14436.63,55859.74,557,6127,46
2024-09-26,Liveintent,Email,2742.61,12764.81,430,7740,16
2024-09-26,Criteo,Display Retargeting,948.19,5062.99,375,7875,15
2024-09-26,Microsoft Ads,Search,3285.39,12270.72,493,10846,18
2024-09-27,Facebook Ads,Retargeting,735.72,3939.27,455,9100,21
2024-09-27,Google Ads,Brand Search,121.6,634.17,519,11418,44
2024-09-27,Snapchat Ads,Prospecting,898.98,4787.74,296,4440,17
2024-09-27,Pinterest Ads,Awareness,1635.63,7559.21,381,5715,25
2024-09-27,Tiktok Ads,Video,2808.48,14799.52,539,5929,20
2024-09-27,Affiliate,Affiliation,3753.02,13941.54,452,5424,14
2024-09-27,Liveintent,Email,9490.95,41732.06,473,10406,41
2024-09-27,Criteo,Display Retargeting,2802.64,14614.13,407,9768,31
2024-09-27,Microsoft Ads,Search,2734.45,14985.75,539,11319,28
2024-09-28,Facebook Ads,Retargeting,350.62,1523.79,572,12012,37
2024-09-28,Google Ads,Brand Search,241.7,1137.89,444,7548,22
2024-09-28,Snapchat Ads,Prospecting,5448.8,23585.24,324,7452,14
2024-09-28,Pinterest Ads,Awareness,3921.69,14070.09,250,4250,16
2024-09-28,Tiktok Ads,Video,12429.98,63280.13,340,4760,11
2024-09-28,Affiliate,Affiliation,1191.41,6193.55,432,9504,37
2024-09-28,Liveintent,Email,172.01,872.27,349,3839,15
2024-09-28,Criteo,Display Retargeting,4054.45,15201.16,250,4750,11
2024-09-28,Microsoft Ads,Search,1844.12,8946.04,486,5832,29
2024-09-29,Facebook Ads,Retargeting,272.21,1251.64,264,6072,22
2024-09-29,Google Ads,Brand Search,6897.88,29380.06,552,13248,42
2024-09-29,Snapchat Ads,Prospecting,632.94,2573.16,472,11328,31
2024-09-29,Pinterest Ads,Awareness,5013.82,20946.11,445,11125,25
2024-09-29,Tiktok Ads,Video,1765.03,6633.66,475,11400,37
2024-09-29,Affiliate,Affiliation,1019.29,3569.01,459,5967,16
2024-09-29,Liveintent,Email,2554.95,10836.95,278,4448,18
2024-09-29,Criteo,Display Retargeting,8647.95,46113.7,484,6776,21
2024-09-29,Microsoft Ads,Search,2662.46,10469.85,283,3113,17
2024-09-30,Facebook Ads,Retargeting,4922.86,26136.57,489,11736,33
2024-09-30,Google Ads,Brand Search,475.1,2338.14,318,3180,25
2024-09-30,Snapchat Ads,Prospecting,5250.33,24397.5,525,10500,42
2024-09-30,Pinterest Ads,Awareness,958.12,4854.45,304,7600,14
2024-09-30,Tiktok Ads,Video,4008.51,19398.14,480,6720,29
2024-09-30,Affiliate,Affiliation,2955.77,10544.59,462,10164,32
2024-09-30,Liveintent,Email,9379.29,35521.1,579,9843,28
2024-09-30,Criteo,Display Retargeting,1735.88,8115.64,378,7182,31
2024-09-30,Microsoft Ads,Search,242.55,1131.41,255,4335,8
2024-10-01,Facebook Ads,Retargeting,50.91,212.77,494,5928,31
2024-10-01,Google Ads,Brand Search,4616.07,16418.51,485,4850,35
2024-10-01,Snapchat Ads,Prospecting,1958.1,10645.25,498,11454,35
2024-10-01,Pinterest Ads,Awareness,3929.29,16058.16,259,4662,20
2024-10-01,Tiktok Ads,Video,703.16,3650.69,375,6750,23
2024-10-01,Affiliate,Affiliation,1114.1,4535.25,588,12936,40
2024-10-01,Liveintent,Email,80.46,323.62,373,5968,30
2024-10-01,Criteo,Display Retargeting,8573.03,41328.11,546,10374,36
2024-10-01,Microsoft Ads,Search,2901.35,14663.22,271,6233,17
2024-10-02,Facebook Ads,Retargeting,5059.89,19446.13,524,5764,18
2024-10-02,Google Ads,Brand Search,576.94,2482.44,599,10183,52
2024-10-02,Snapchat Ads,Prospecting,1767.64,8675.07,541,13525,29
2024-10-02,Pinterest Ads,Awareness,2121.76,8207.52,482,11568,38
2024-10-02,Tiktok Ads,Video,714.38,3657.48,312,5928,9
2024-10-02,Affiliate,Affiliation,3523.8,17633.17,400,10000,21
2024-10-02,Liveintent,Email,5498.15,26610.13,310,6510,18
2024-10-02,Criteo,Display Retargeting,4041.67,21784.09,526,6838,36
2024-10-02,Microsoft Ads,Search,2512.05,11972.12,369,5535,24
2024-10-03,Facebook Ads,Retargeting,772.95,4163.83,504,12600,15
2024-10-03,Google Ads,Brand Search,786.65,2883.15,536,9648,30
2024-10-03,Snapchat Ads,Prospecting,7864.43,37599.32,327,3270,14
2024-10-03,Pinterest Ads,Awareness,24.59,87.09,266,6384,13
2024-10-03,Tiktok Ads,Video,2994.29,10786.32,540,8100,34
2024-10-03,Affiliate,Affiliation,2913.56,10259.21,493,10846,42
2024-10-03,Liveintent,Email,2318.18,10673.63,568,12496,47
2024-10-03,Criteo,Display Retargeting,10978.91,51058.89,304,7296,17
2024-10-03,Microsoft Ads,Search,889.02,4272.6,507,10647,31
2024-10-04,Facebook Ads,Retargeting,1819.47,9041.28,369,5904,29
2024-10-04,Google Ads,Brand Search,360.11,1547.81,578,9248,47
2024-10-04,Snapchat Ads,Prospecting,2561.12,12833.61,490,10780,26
2024-10-04,Pinterest Ads,Awareness,1324.83,6264.51,414,5796,14
2024-10-04,Tiktok Ads,Video,1842.18,9166.16,315,7245,18
2024-10-04,Affiliate,Affiliation,7879.26,33497.36,264,4224,18
2024-10-04,Liveintent,Email,12002.93,51912.73,587,7631,40
2024-10-04,Criteo,Display Retargeting,899.8,3836.95,347,8328,25
2024-10-04,Microsoft Ads,Search,2040.85,10054.8,572,14300,29
2024-10-05,Facebook Ads,Retargeting,9235.8,46663.67,538,11836,42
2024-10-05,Google Ads,Brand Search,223.21,1043.41,309,6489,15
2024-10-05,Snapchat Ads,Prospecting,339.04,1748.78,478,9560,24
2024-10-05,Pinterest Ads,Awareness,621.63,2184.51,285,4845,14
2024-10-05,Tiktok Ads,Video,3164.08,16164.4,363,3993,32
2024-10-05,Affiliate,Affiliation,570.53,2857.68,524,11528,20
2024-10-05,Liveintent,Email,12050.47,48328.46,332,6308,23
2024-10-05,Criteo,Display Retargeting,2070.73,8745.45,415,9960,27
2024-10-05,Microsoft Ads,Search,2435.65,10725.98,489,5379,38
2024-10-06,Facebook Ads,Retargeting,701.07,2755.05,440,6160,15
2024-10-06,Google Ads,Brand Search,1575.95,5773.79,360,7200,28
2024-10-06,Snapchat Ads,Prospecting,2684.26,10214.3,583,13409,29
2024-10-06,Pinterest Ads,Awareness,3443.06,15673.41,458,5496,32
2024-10-06,Tiktok Ads,Video,3469.98,17718.85,529,10051,40
2024-10-06,Affiliate,Affiliation,2134.85,11273.27,469,5159,22
2024-10-06,Liveintent,Email,5809.73,22467.18,268,4288,8
2024-10-06,Criteo,Display Retargeting,4209.11,19294.19,516,7740,43
2024-10-06,Microsoft Ads,Search,3502.16,12422.72,312,4368,11
2024-10-07,Facebook Ads,Retargeting,167.22,721.89,427,7259,35
2024-10-07,Google Ads,Brand Search,20.17,104.76,392,7448,13
2024-10-07,Snapchat Ads,Prospecting,698.07,3116.33,419,8799,37
2024-10-07,Pinterest Ads,Awareness,3183.74,13069.67,578,9248,37
2024-10-07,Tiktok Ads,Video,1548.17,6178.85,450,9900,17
2024-10-07,Affiliate,Affiliation,1504.86,5799.61,568,7384,51
2024-10-07,Liveintent,Email,6311.31,30296.9,553,13272,41
2024-10-07,Criteo,Display Retargeting,6603.41,25534.6,559,12298,41
2024-10-07,Microsoft Ads,Search,7011.6,33274.72,274,4932,22
2024-10-08,Facebook Ads,Retargeting,2313.89,9871.92,259,6216,10
2024-10-08,Google Ads,Brand Search,7214.98,32177.64,551,10469,46
2024-10-08,Snapchat Ads,Prospecting,1946.88,6944.81,489,6846,42
2024-10-08,Pinterest Ads,Awareness,1298.99,5025.43,367,8441,12
2024-10-08,Tiktok Ads,Video,1253.79,5895.71,379,7580,20
2024-10-08,Affiliate,Affiliation,2571.96,10334.56,543,12489,22
2024-10-08,Liveintent,Email,3452.37,15951.32,364,6188,20
2024-10-08,Criteo,Display Retargeting,10918.68,50894.29,462,6468,16
2024-10-08,Microsoft Ads,Search,784.46,3361.74,393,6288,16
2024-10-09,Facebook Ads,Retargeting,7660.51,27111.09,530,13250,26
2024-10-09,Google Ads,Brand Search,4374.04,23532.19,263,2630,14
2024-10-09,Snapchat Ads,Prospecting,1959.35,9857.15,293,7325,8
2024-10-09,Pinterest Ads,Awareness,3916.89,15565.1,352,7040,27
2024-10-09,Tiktok Ads,Video,2057.38,11236.38,428,5992,14
2024-10-09,Affiliate,Affiliation,5230.36,20110.29,324,6480,14
2024-10-09,Liveintent,Email,3282.22,11913.35,283,6509,15
2024-10-09,Criteo,Display Retargeting,1036.28,5550.32,439,4390,21
2024-10-09,Microsoft Ads,Search,715.18,2529.38,406,9338,29
2024-10-10,Facebook Ads,Retargeting,1569.17,6273.69,385,9240,12
2024-10-10,Google Ads,Brand Search,4615.16,23606.12,484,9196,32
2024-10-10,Snapchat Ads,Prospecting,836.02,3880.92,343,5488,30
2024-10-10,Pinterest Ads,Awareness,2618.96,9385.9,434,9548,22
2024-10-10,Tiktok Ads,Video,2131.81,11513.13,525,12075,16
2024-10-10,Affiliate,Affiliation,5318.66,26637.89,405,10125,25
2024-10-10,Liveintent,Email,3411.8,14166.55,474,7584,34
2024-10-10,Criteo,Display Retargeting,1658.25,7698.36,342,3420,18
2024-10-10,Microsoft Ads,Search,2122.36,8912.77,297,3564,23
2024-10-11,Facebook Ads,Retargeting,7806.57,30146.01,365,4745,30
2024-10-11,Google Ads,Brand Search,1741.26,7386.84,364,4732,28
2024-10-11,Snapchat Ads,Prospecting,1350.97,4736.33,331,5627,15
2024-10-11,Pinterest Ads,Awareness,37.11,177.13,338,5070,20
2024-10-11,Tiktok Ads,Video,5981.04,24965.68,568,13064,44
2024-10-11,Affiliate,Affiliation,5511.54,24264.27,456,10488,18
2024-10-11,Liveintent,Email,376.65,1416.21,291,3492,16
2024-10-11,Criteo,Display Retargeting,2936.27,11807.67,506,6578,17
2024-10-11,Microsoft Ads,Search,2128.98,10128.05,273,4368,23
2024-10-12,Facebook Ads,Retargeting,409.77,1521.17,357,7854,32
2024-10-12,Google Ads,Brand Search,12779.03,62965.85,331,6620,11
2024-10-12,Snapchat Ads,Prospecting,783.71,3723.69,570,6270,36
2024-10-12,Pinterest Ads,Awareness,225.7,907.1,406,6902,32
2024-10-12,Tiktok Ads,Video,2929.76,13984.56,348,8352,16
2024-10-12,Affiliate,Affiliation,4354.07,19352.57,326,7824,27
2024-10-12,Liveintent,Email,106.95,407.47,410,7790,20
2024-10-12,Criteo,Display Retargeting,3486.06,14951.37,342,7182,20
2024-10-12,Microsoft Ads,Search,2464.17,12102.05,475,10450,33
2024-10-13,Facebook Ads,Retargeting,213.18,916.93,374,8602,28
2024-10-13,Google Ads,Brand Search,370.4,1892.49,308,5236,25
2024-10-13,Snapchat Ads,Prospecting,1641.53,6564.04,413,4543,28
2024-10-13,Pinterest Ads,Awareness,687.47,2552.58,365,6570,18
2024-10-13,Tiktok Ads,Video,5448.61,19501.54,306,4284,23
2024-10-13,Affiliate,Affiliation,3340.34,12924.73,275,5225,8
2024-10-13,Liveintent,Email,8035.78,43824.59,553,9401,43
2024-10-13,Criteo,Display Retargeting,588.06,3010.53,483,7728,36
2024-10-13,Microsoft Ads,Search,6840.55,25953.79,534,5340,37
2024-10-14,Facebook Ads,Retargeting,3753.7,16347.42,319,7018,23
2024-10-14,Google Ads,Brand Search,2840.28,14107.07,261,4437,14
2024-10-14,Snapchat Ads,Prospecting,343.66,1544.34,477,5724,33
2024-10-14,Pinterest Ads,Awareness,360.6,1880.89,470,9870,23
2024-10-14,Tiktok Ads,Video,7834.16,39190.04,357,8925,21
2024-10-14,Affiliate,Affiliation,4073.49,16813.78,369,7011,29
2024-10-14,Liveintent,Email,1708.65,6236.9,326,8150,29
2024-10-14,Criteo,Display Retargeting,6331.77,29429.71,280,5040,23
2024-10-14,Microsoft Ads,Search,1939.1,7125.3,534,5874,40
2024-10-15,Facebook Ads,Retargeting,2704.28,12246.57,385,6160,23
2024-10-15,Google Ads,Brand Search,1396.42,7394.8,402,8442,13
2024-10-15,Snapchat Ads,Prospecting,5442.99,25629.13,294,5586,22
2024-10-15,Pinterest Ads,Awareness,5392.61,26347.09,305,4575,9
2024-10-15,Tiktok Ads,Video,2035.85,9966.01,595,11900,27
2024-10-15,Affiliate,Affiliation,1355.6,4814.23,555,13320,37
2024-10-15,Liveintent,Email,1412.87,5253.24,431,7327,14
2024-10-15,Criteo,Display Retargeting,5140.82,22350.73,582,12804,25
2024-10-15,Microsoft Ads,Search,1248.05,5579.61,542,10298,23
2024-10-16,Facebook Ads,Retargeting,778.34,2840.16,453,10419,23
2024-10-16,Google Ads,Brand Search,293.67,1133.39,409,6953,20
2024-10-16,Snapchat Ads,Prospecting,2086.32,11204.89,427,8113,21
2024-10-16,Pinterest Ads,Awareness,2183.81,8582.76,557,10026,19
2024-10-16,Tiktok Ads,Video,6100.65,24666.76,486,10206,30
2024-10-16,Affiliate,Affiliation,829.84,3418.31,581,6391,32
2024-10-16,Liveintent,Email,1591.76,8221.02,518,9324,40
2024-10-16,Criteo,Display Retargeting,5483.7,25709.69,442,6188,21
2024-10-16,Microsoft Ads,Search,5758.36,23772.08,296,6512,15
2024-10-17,Facebook Ads,Retargeting,1386.32,7019.93,476,9044,25
2024-10-17,Google Ads,Brand Search,1754.86,6646.21,252,6300,16
2024-10-17,Snapchat Ads,Prospecting,1031.9,4645.55,564,5640,36
2024-10-17,Pinterest Ads,Awareness,7699.54,41355.81,554,13850,37
2024-10-17,Tiktok Ads,Video,360.62,1384.78,413,10325,36
2024-10-17,Affiliate,Affiliation,7750.56,27355.63,258,5418,22
2024-10-17,Liveintent,Email,3288.3,14487.86,597,8955,47
2024-10-17,Criteo,Display Retargeting,2165.49,11126.77,571,5710,50
2024-10-17,Microsoft Ads,Search,94.81,425.31,401,8822,19
2024-10-18,Facebook Ads,Retargeting,1720.38,8547.34,301,3612,23
2024-10-18,Google Ads,Brand Search,1396.1,5840.14,460,9660,18
2024-10-18,Snapchat Ads,Prospecting,468.56,2438.67,492,4920,38
2024-10-18,Pinterest Ads,Awareness,2847.26,11603.46,438,10512,32
2024-10-18,Tiktok Ads,Video,9449.98,41829.3,503,10060,30
2024-10-18,Affiliate,Affiliation,2201.38,9319.18,471,10362,16
2024-10-18,Liveintent,Email,3343.24,17583.24,558,6696,38
2024-10-18,Criteo,Display Retargeting,188.98,977.65,431,7758,27
2024-10-18,Microsoft Ads,Search,1441.11,5602.11,309,6180,27
2024-10-19,Facebook Ads,Retargeting,367.75,1343.06,524,12576,26
2024-10-19,Google Ads,Brand Search,2820.62,11232.64,334,6680,14
2024-10-19,Snapchat Ads,Prospecting,8289.5,41751.95,302,6946,13
2024-10-19,Pinterest Ads,Awareness,3222.69,17199.56,389,8169,19
2024-10-19,Tiktok Ads,Video,237.57,1267.4,460,4600,28
2024-10-19,Affiliate,Affiliation,1302.06,6774.21,503,8048,30
2024-10-19,Liveintent,Email,2378.21,9921.82,544,10880,26
2024-10-19,Criteo,Display Retargeting,1534.53,5506.78,324,4860,21
2024-10-19,Microsoft Ads,Search,5332.13,22685.64,536,9112,34
2024-10-20,Facebook Ads,Retargeting,7668.36,31700.69,371,8904,28
2024-10-20,Google Ads,Brand Search,4305.05,16618.09,286,3718,23
2024-10-20,Snapchat Ads,Prospecting,2126.97,11160.17,464,6960,21
2024-10-20,Pinterest Ads,Awareness,1341.23,6418.19,413,5782,35
2024-10-20,Tiktok Ads,Video,509.1,2747.45,395,9085,20
2024-10-20,Affiliate,Affiliation,1994.16,7059.15,314,6908,21
2024-10-20,Liveintent,Email,2424.88,11363.27,549,8784,32
2024-10-20,Criteo,Display Retargeting,5124.6,22598.98,389,8947,30
2024-10-20,Microsoft Ads,Search,4883.25,24873.57,589,11780,20
2024-10-21,Facebook Ads,Retargeting,339.42,1589.5,496,10912,22
2024-10-21,Google Ads,Brand Search,2348.61,9607.46,385,6545,13
2024-10-21,Snapchat Ads,Prospecting,936.83,3836.3,438,8322,34
2024-10-21,Pinterest Ads,Awareness,796.48,3348.82,281,4215,16
2024-10-21,Tiktok Ads,Video,8200.83,30624.78,588,9996,33
2024-10-21,Affiliate,Affiliation,199.95,797.22,598,7176,43
2024-10-21,Liveintent,Email,2537.09,9116.12,256,4864,10
2024-10-21,Criteo,Display Retargeting,859.99,4078.59,591,8274,28
2024-10-21,Microsoft Ads,Search,9874.82,50487.83,298,3576,15
2024-10-22,Facebook Ads,Retargeting,1614.22,6709.77,513,11286,34
2024-10-22,Google Ads,Brand Search,521.69,2396.11,324,5508,18
2024-10-22,Snapchat Ads,Prospecting,1383.74,6791.35,317,6974,21
2024-10-22,Pinterest Ads,Awareness,2606.57,12049.63,491,5401,36
2024-10-22,Tiktok Ads,Video,6289.96,30658.26,546,12012,19
2024-10-22,Affiliate,Affiliation,493.68,1867.54,463,9260,14
2024-10-22,Liveintent,Email,4308.06,21884.53,445,4450,15
2024-10-22,Criteo,Display Retargeting,5397.53,28561.2,280,3080,12
2024-10-22,Microsoft Ads,Search,4920.24,26125.97,273,4914,18
2024-10-23,Facebook Ads,Retargeting,2505.24,13584.63,284,3124,19
2024-10-23,Google Ads,Brand Search,2467.44,9693.57,324,3564,24
2024-10-23,Snapchat Ads,Prospecting,1281.66,6392.76,576,12096,24
2024-10-23,Pinterest Ads,Awareness,3465.97,17095.14,406,4872,17
2024-10-23,Tiktok Ads,Video,1881.5,8033.26,373,5222,14
2024-10-23,Affiliate,Affiliation,2809.31,13585.88,427,10248,28
2024-10-23,Liveintent,Email,1388.98,5254.87,532,5320,42
2024-10-23,Criteo,Display Retargeting,3264.76,11677.28,553,13272,21
2024-10-23,Microsoft Ads,Search,4320.15,18404.35,390,3900,15
2024-10-24,Facebook Ads,Retargeting,426.67,1855.06,509,12725,24
2024-10-24,Google Ads,Brand Search,4821.74,19696.08,418,4180,28
2024-10-24,Snapchat Ads,Prospecting,2094.25,9467.82,292,4672,20
2024-10-24,Pinterest Ads,Awareness,5018.02,22432.22,268,5896,15
2024-10-24,Tiktok Ads,Video,1520.9,6920.26,482,12050,40
2024-10-24,Affiliate,Affiliation,1284.0,6950.03,460,10120,36
2024-10-24,Liveintent,Email,6644.65,24925.49,549,9333,26
2024-10-24,Criteo,Display Retargeting,779.42,3809.01,484,7744,37
2024-10-24,Microsoft Ads,Search,5010.16,25679.2,294,6468,20
2024-10-25,Facebook Ads,Retargeting,2164.68,9054.31,448,11200,19
2024-10-25,Google Ads,Brand Search,2361.14,12187.68,596,5960,52
2024-10-25,Snapchat Ads,Prospecting,1206.66,4250.66,559,5590,48
2024-10-25,Pinterest Ads,Awareness,2784.23,11002.81,422,9706,23
2024-10-25,Tiktok Ads,Video,1286.84,6024.65,318,5088,17
2024-10-25,Affiliate,Affiliation,131.06,624.55,581,6391,41
2024-10-25,Liveintent,Email,1038.53,4451.46,262,5240,8
2024-10-25,Criteo,Display Retargeting,20.94,78.51,526,8942,38
2024-10-25,Microsoft Ads,Search,12539.35,58964.08,478,9560,20
2024-10-26,Facebook Ads,Retargeting,6105.8,25309.22,439,6585,14
2024-10-26,Google Ads,Brand Search,909.87,3490.45,446,10258,29
2024-10-26,Snapchat Ads,Prospecting,2358.57,11235.29,554,11080,18
2024-10-26,Pinterest Ads,Awareness,767.94,3819.5,423,6768,34
2024-10-26,Tiktok Ads,Video,2012.32,9325.86,406,4466,18
2024-10-26,Affiliate,Affiliation,2962.36,15094.61,578,10404,48
2024-10-26,Liveintent,Email,5307.53,23587.91,404,9292,14
2024-10-26,Criteo,Display Retargeting,925.07,5052.51,412,9888,16
2024-10-26,Microsoft Ads,Search,2767.4,9729.38,520,7800,16
2024-10-27,Facebook Ads,Retargeting,866.52,4466.11,344,8600,18
2024-10-27,Google Ads,Brand Search,13002.67,46011.58,331,8275,25
2024-10-27,Snapchat Ads,Prospecting,73.18,370.78,553,7742,33
2024-10-27,Pinterest Ads,Awareness,2593.13,9880.32,264,6336,15
2024-10-27,Tiktok Ads,Video,3019.75,12284.1,297,4752,25
2024-10-27,Affiliate,Affiliation,3265.12,11468.36,282,5358,19
2024-10-27,Liveintent,Email,359.54,1676.7,432,5616,17
2024-10-27,Criteo,Display Retargeting,7817.92,30420.03,461,9220,33
2024-10-27,Microsoft Ads,Search,560.29,2178.0,358,4654,25
2024-10-28,Facebook Ads,Retargeting,5324.68,24443.43,367,6239,17
2024-10-28,Google Ads,Brand Search,1375.87,5400.99,250,3500,7
2024-10-28,Snapchat Ads,Prospecting,2004.77,8511.89,518,11396,37
2024-10-28,Pinterest Ads,Awareness,4318.64,16322.95,562,6182,37
2024-10-28,Tiktok Ads,Video,2948.94,15012.46,550,9900,26
2024-10-28,Affiliate,Affiliation,953.79,5106.6,330,6600,25
2024-10-28,Liveintent,Email,1023.9,3804.87,556,6116,23
2024-10-28,Criteo,Display Retargeting,2957.87,14938.83,271,5691,10
2024-10-28,Microsoft Ads,Search,7733.44,31397.0,531,5841,18
2024-10-29,Facebook Ads,Retargeting,9822.46,53182.28,382,7258,12
2024-10-29,Google Ads,Brand Search,378.18,1540.67,565,12430,37
2024-10-29,Snapchat Ads,Prospecting,2149.16,11068.18,302,3624,22
2024-10-29,Pinterest Ads,Awareness,454.59,2285.82,274,5754,13
2024-10-29,Tiktok Ads,Video,72.0,339.17,332,6972,20
2024-10-29,Affiliate,Affiliation,4664.46,20519.52,473,10406,16
2024-10-29,Liveintent,Email,3969.69,20139.4,457,11425,25
2024-10-29,Criteo,Display Retargeting,765.82,3484.3,430,6880,19
2024-10-29,Microsoft Ads,Search,1146.15,5527.39,558,12834,22
2024-10-30,Facebook Ads,Retargeting,53.02,204.68,344,6536,26
2024-10-30,Google Ads,Brand Search,3980.54,20103.81,327,5559,25
2024-10-30,Snapchat Ads,Prospecting,8123.71,32366.04,578,10404,19
2024-10-30,Pinterest Ads,Awareness,321.62,1557.56,303,3030,27
2024-10-30,Tiktok Ads,Video,581.74,2871.05,593,12453,37
2024-10-30,Affiliate,Affiliation,4481.17,23680.39,551,12122,32
2024-10-30,Liveintent,Email,5766.96,23502.9,576,10368,29
2024-10-30,Criteo,Display Retargeting,1202.2,5599.65,268,4556,19
2024-10-30,Microsoft Ads,Search,114.79,530.04,435,10005,31
